Date,Demand,US Forecast,Prediction,RF Prediction,MLP Prediction,SVM Prediction
2015-09-29 01:00:00,60.0,66,57.179436133570384,0.0,0.0,0.0
2015-09-29 02:00:00,56.0,61,52.14464917460742,0.0,0.0,0.0
2015-09-29 03:00:00,50.0,55,47.03967379742219,0.0,0.0,0.0
2015-09-29 04:00:00,45.0,50,42.488848370418296,0.0,0.0,0.0
2015-09-29 05:00:00,41.0,46,38.039023539786655,0.0,0.0,0.0
2015-09-29 06:00:00,37.0,42,34.03901399855118,0.0,0.0,0.0
2015-09-29 07:00:00,36.0,40,32.48876346046531,0.0,0.0,0.0
2015-09-29 08:00:00,36.0,39,31.03901261266835,0.0,0.0,0.0
2015-09-29 09:00:00,35.0,38,29.58926190255044,0.0,0.0,0.0
2015-09-29 10:00:00,36.0,39,30.589261899935146,0.0,0.0,0.0
2015-09-29 11:00:00,40.0,44,32.8907577609068,0.0,0.0,0.0
2015-09-29 12:00:00,43.0,46,35.790259140427814,0.0,0.0,0.0
2015-09-29 13:00:00,45.0,50,40.689760519985036,0.0,0.0,0.0
2015-09-29 14:00:00,50.0,54,46.9385139688944,0.0,0.0,0.0
2015-09-29 15:00:00,53.0,61,53.93851396889374,0.0,0.0,0.0
2015-09-29 16:00:00,57.0,63,57.73751672802097,0.0,0.0,0.0
2015-09-29 17:00:00,57.0,68,63.18726741780311,0.0,0.0,0.0
2015-09-29 18:00:00,54.0,71,65.28776603823923,0.0,0.0,0.0
2015-09-29 19:00:00,52.0,71,65.73751672802226,0.0,0.0,0.0
2015-09-29 20:00:00,53.0,72,66.28776603823975,0.0,0.0,0.0
2015-09-29 21:00:00,53.0,67,64.43602086671139,0.0,0.0,0.0
2015-09-29 22:00:00,54.0,65,63.33552224627692,0.0,0.0,0.0
2015-09-29 23:00:00,53.0,64,59.18726741780289,0.0,0.0,0.0
2015-09-30 00:00:00,56.0,61,57.536519487148674,0.0,0.0,0.0
2015-09-30 01:00:00,55.0,60,53.635254095873954,0.0,0.0,0.0
2015-09-30 02:00:00,51.0,56,48.61611259569988,0.0,0.0,0.0
2015-09-30 03:00:00,47.0,50,43.108599277032525,0.0,0.0,0.0
2015-09-30 04:00:00,42.0,45,38.35575727599057,0.0,0.0,0.0
2015-09-30 05:00:00,37.0,41,34.108241473216694,0.0,0.0,0.0
2015-09-30 06:00:00,35.0,37,30.10823622315852,0.0,0.0,0.0
2015-09-30 07:00:00,36.0,36,28.35571055434791,0.0,0.0,0.0
2015-09-30 08:00:00,35.0,36,27.10823546057741,0.0,0.0,0.0
2015-09-30 09:00:00,35.0,35,25.86076044256557,0.0,0.0,0.0
2015-09-30 10:00:00,37.0,36,26.86076044112577,0.0,0.0,0.0
2015-09-30 11:00:00,42.0,40,30.37591040000441,0.0,0.0,0.0
2015-09-30 12:00:00,44.0,43,32.87086041362597,0.0,0.0,0.0
2015-09-30 13:00:00,46.0,45,37.365810427268094,0.0,0.0,0.0
2015-09-30 14:00:00,50.0,50,42.60318546138061,0.0,0.0,0.0
2015-09-30 15:00:00,56.0,53,49.60318546138076,0.0,0.0,0.0
2015-09-30 16:00:00,63.0,57,52.593085488671065,0.0,0.0,0.0
2015-09-30 17:00:00,67.0,57,57.840560495493705,0.0,0.0,0.0
2015-09-30 18:00:00,69.0,54,60.345610481848574,0.0,0.0,0.0
2015-09-30 19:00:00,72.0,52,60.59308548867078,0.0,0.0,0.0
2015-09-30 20:00:00,75.0,53,61.345610481848574,0.0,0.0,0.0
2015-09-30 21:00:00,75.0,53,58.0779355296069,0.0,0.0,0.0
2015-09-30 22:00:00,75.0,54,56.57288554325189,0.0,0.0,0.0
2015-09-30 23:00:00,70.0,53,53.84056049549359,0.0,0.0,0.0
2015-10-01 00:00:00,68.0,56,51.58298551596147,0.0,0.0,0.0
2015-10-01 01:00:00,66.0,55,47.718015691152274,0.0,0.0,0.0
2015-10-01 02:00:00,58.0,51,42.69183763509595,0.0,0.0,0.0
2015-10-01 03:00:00,52.0,47,37.36536603327357,0.0,0.0,0.0
2015-10-01 04:00:00,48.0,42,32.703381125752614,0.0,0.0,0.0
2015-10-01 05:00:00,43.0,37,28.364876698150603,0.0,0.0,0.0
