Date,Demand,Forecast,Prediction
31/12/2015,11584.76104,11669.90713,11619.90713
31/12/2016,11927.31135,12018.35658,11968.35658
31/12/2017,11657.14421,11731.53965,11681.53965
31/12/2018,12095.61453,12027.35268,11977.35268
