Date,Demand,US Forecast,Prediction,RF Prediction,MLP Prediction,SVM Prediction
2017-10-15 16:00:00,345.0,352,1314.3785163768227,227.12928482142502,367.40841218402426,1218.2665079384656
2017-10-15 17:00:00,370.0,380,1349.1040500671604,229.2471266249006,384.8447486278019,1252.9920416288032
2017-10-15 18:00:00,392.0,405,1377.7317233471374,227.7051129042195,386.98469717844,1281.6197149087802
2017-10-15 19:00:00,411.0,426,1401.4190222352026,212.706482808979,407.8994199653397,1305.3070137968455
2017-10-15 20:00:00,425.0,442,1413.478647517584,222.7632092540939,405.5188931810334,1317.3666390792266
2017-10-15 21:00:00,434.0,449,1418.4595296491157,228.7082446970237,403.7707553812072,1322.3475212107585
2017-10-15 22:00:00,432.0,444,1414.1659465398457,227.8142704074869,379.3509562838348,1318.0539381014887
2017-10-15 23:00:00,417.0,425,1399.1659465349653,220.87731762218638,359.01314540832936,1303.0539380966084
2017-10-16 00:00:00,411.0,418,1381.2829254046226,325.01666432053247,339.87140940840845,1285.1709169662656
2017-10-16 01:00:00,396.0,405,1373.979490783061,318.29425872186147,323.2314748408376,1277.867482344704
2017-10-16 02:00:00,370.0,381,1351.6352461693973,297.67356541844237,314.22805432110766,1255.5232377310406
2017-10-16 03:00:00,340.0,351,1326.6170510346326,277.9696495749008,321.9027441824104,1230.5050425962754
2017-10-16 04:00:00,307.0,318,1299.0464538041174,276.3537166155133,300.5705142843435,1202.9344453657604
2017-10-16 05:00:00,277.0,274,1275.4487060150855,270.49098234810924,279.4667019528795,1179.3366975767285
2017-10-16 06:00:00,258.0,255,1256.879837650208,304.37799748347567,266.4415890521097,1160.7678292118508
2017-10-16 07:00:00,246.0,243,1243.4206251919004,351.0792092208532,254.9773295655373,1147.3086167535434
2017-10-16 08:00:00,240.0,237,1233.417299455242,344.2338782055891,250.4733060401129,1137.3052910168851
2017-10-16 09:00:00,243.0,238,1227.9648716810395,340.54154654873344,249.48540853979958,1131.8528632426826
2017-10-16 10:00:00,256.0,251,1228.0621779633425,314.4205239211526,245.9391777817061,1131.9501695249855
2017-10-16 11:00:00,290.0,282,1232.4342776840015,312.8053950627385,258.50019469410165,1136.3222692456447
2017-10-16 12:00:00,313.0,305,1237.2575809231305,317.7799952304648,278.1091737669504,1141.1455724847733
2017-10-16 13:00:00,315.0,310,1254.7086126138747,314.5505394407271,285.364202393205,1158.5966041755178
2017-10-16 14:00:00,336.0,327,1283.8852014041904,299.8177456258371,332.2715240490913,1187.7731929658335
2017-10-16 15:00:00,359.0,351,1315.8660772608996,297.59882955088074,333.4313659129799,1219.7540688225426
2017-10-16 16:00:00,388.0,377,1348.2192831375392,313.5778039641741,357.1077865650386,1252.1072746991822
2017-10-16 17:00:00,412.0,401,1382.944816827876,340.14438113959017,368.35175138224787,1286.832808389519
2017-10-16 18:00:00,430.0,416,1411.5724901078504,351.1148160912674,388.25441413830634,1315.4604816694932
2017-10-16 19:00:00,450.0,426,1435.259788995902,366.24867698931257,394.33303835546934,1339.147780557545
2017-10-16 20:00:00,439.0,427,1447.3194142782734,344.6391721136515,390.01868953664297,1351.2074058399162
2017-10-16 21:00:00,396.0,414,1452.3002964097982,343.26192289166437,388.37954439270925,1356.1882879714412
2017-10-16 22:00:00,394.0,398,1448.0067133005216,341.18638182705945,376.2509902692264,1351.8947048621644
2017-10-16 23:00:00,412.0,382,1433.0067132956412,357.70908012020317,354.718546938062,1336.8947048572838
2017-10-17 00:00:00,417.0,381,1415.123692165307,334.75740657399086,343.92340535967134,1319.0116837269495
2017-10-17 01:00:00,393.0,372,1407.8202575437476,328.08749717349383,323.4684941609928,1311.7082491053902
2017-10-17 02:00:00,361.0,350,1385.4760129300832,311.642771953389,328.69428805959086,1289.364004491726
2017-10-17 03:00:00,319.0,322,1360.4578177953185,285.3435865289057,322.92384852764394,1264.3458093569616
2017-10-17 04:00:00,274.0,290,1332.8872205648026,257.844255730766,299.9449758663209,1236.7752121264455
2017-10-17 05:00:00,243.0,237,1309.2894727757714,238.8418226643044,283.97464691688333,1213.1774643374142
2017-10-17 06:00:00,221.0,216,1290.720604410894,261.9660093104667,262.6014501050217,1194.608595972537
2017-10-17 07:00:00,208.0,204,1277.2613919525866,249.8950907709332,245.01640493253197,1181.1493835142294
2017-10-17 08:00:00,201.0,198,1267.2580662159278,240.07969480514518,245.5198037321937,1171.1460577775706
2017-10-17 09:00:00,200.0,198,1261.8056384417248,252.17610276950813,243.8137940977897,1165.6936300033674
2017-10-17 10:00:00,211.0,210,1261.9029447240268,252.3882596878774,249.38672123708028,1165.79093628567
2017-10-17 11:00:00,243.0,244,1266.2750444446847,247.7653048791468,258.3195746892395,1170.1630360063275
2017-10-17 12:00:00,275.0,267,1271.0983476838126,245.45443167230587,290.3301976461376,1174.9863392454554
2017-10-17 13:00:00,289.0,267,1288.5493793745572,281.528848957882,298.8482755233382,1192.4373709362005
2017-10-17 14:00:00,284.0,274,1317.7259681648738,258.29502985330583,322.76770183968006,1221.6139597265171
2017-10-17 15:00:00,300.0,283,1349.7068440215853,295.1912298325082,337.6397298191785,1253.5948355832284
2017-10-17 16:00:00,321.0,293,1382.0600498982262,326.04696708373694,361.6485668963341,1285.9480414598693
2017-10-17 17:00:00,331.0,302,1416.7855835885634,348.20603168280314,372.57491005860743,1320.6735751502065
2017-10-17 18:00:00,346.0,310,1445.413256868539,294.2601298982943,419.4247642492746,1349.301248430182
2017-10-17 19:00:00,348.0,322,1469.1005557565961,349.36583660915534,345.8274365141899,1372.988547318239
2017-10-17 20:00:00,353.0,332,1481.160181038971,333.5346294284645,375.7364257982199,1385.0481726006135
2017-10-17 21:00:00,341.0,329,1486.1410631704985,310.5871622355785,356.8428846358918,1390.029054732141
2017-10-17 22:00:00,336.0,326,1481.8474800612241,329.10841289511364,341.2122446205772,1385.7354716228672
2017-10-17 23:00:00,326.0,322,1466.8474800563433,338.97088372970256,374.5264799993279,1370.7354716179864
2017-10-18 00:00:00,331.0,325,1448.9644589260058,320.89880478774563,323.04931158585083,1352.8524504876489
2017-10-18 01:00:00,325.0,318,312.0677559321412,302.9762863366363,316.1609149684516,215.95574749378414
2017-10-18 02:00:00,302.0,303,282.9509925508587,278.6210446343939,273.81609176804784,186.83898411250163
2017-10-18 03:00:00,268.0,276,245.9679646506857,248.14166205831242,244.355488729216,149.85595621232864
2017-10-18 04:00:00,243.0,247,205.88884995640115,239.39961177411305,314.64328236880533,109.77684151804405
2017-10-18 05:00:00,223.0,213,175.30920505794194,256.5082179366616,289.79469032542283,79.19719661958487
2017-10-18 06:00:00,236.0,198,154.53276279881112,268.46672293013575,262.6470019374854,58.42075436045406
2017-10-18 07:00:00,214.0,189,141.9405367244492,257.7978766271632,259.80455854386713,45.82852828609214
2017-10-18 08:00:00,189.0,184,135.3473587224766,274.82926168432004,249.22704918964212,39.23535028411953
2017-10-18 09:00:00,190.0,185,135.97303016616695,287.53962938363486,239.27088990702703,39.86102172780989
2017-10-18 10:00:00,202.0,198,147.78584034836902,274.54648483926337,241.55859611476748,51.67383191001198
2017-10-18 11:00:00,234.0,229,180.59862063828797,254.98175778029042,253.93507363135296,84.48661219993087
2017-10-18 12:00:00,272.0,252,208.94117567809545,207.63871963271825,290.44930803548067,112.82916723973835
