Date,Demand,US Forecast,Prediction,RF Prediction,MLP Prediction,SVM Prediction
2015-08-07 01:00:00,106185.0,102969,105031.03436245957,0.0,0.0,0.0
2015-08-07 02:00:00,103526.0,100600,102544.63003407854,0.0,0.0,0.0
2015-08-07 03:00:00,97175.0,94003,95512.21027554198,0.0,0.0,0.0
2015-08-07 04:00:00,90678.0,85985,87997.90150946824,0.0,0.0,0.0
2015-08-07 05:00:00,85857.0,81023,81825.62503400023,0.0,0.0,0.0
2015-08-07 06:00:00,81927.0,76230,76709.03019192436,0.0,0.0,0.0
2015-08-07 07:00:00,78881.0,73250,73631.04981006117,0.0,0.0,0.0
2015-08-07 08:00:00,76998.0,71623,71731.62656440563,0.0,0.0,0.0
2015-08-07 09:00:00,77286.0,71762,71647.24329259619,0.0,0.0,0.0
2015-08-07 10:00:00,80063.0,74651,74525.31809294403,0.0,0.0,0.0
2015-08-07 11:00:00,83846.0,79799,79063.80674978888,0.0,0.0,0.0
2015-08-07 12:00:00,87848.0,85419,82935.73226220455,0.0,0.0,0.0
2015-08-07 13:00:00,91363.0,90612,86747.05798630624,0.0,0.0,0.0
2015-08-07 14:00:00,95703.0,95324,90712.95014766029,0.0,0.0,0.0
2015-08-07 15:00:00,100105.0,99839,95286.98608400543,0.0,0.0,0.0
2015-08-07 16:00:00,103624.0,103314,99522.87664859212,0.0,0.0,0.0
2015-08-07 17:00:00,106513.0,106165,102888.09697190336,0.0,0.0,0.0
2015-08-07 18:00:00,109257.0,108688,105725.72768500383,0.0,0.0,0.0
2015-08-07 19:00:00,111689.0,110411,107928.09675576279,0.0,0.0,0.0
2015-08-07 20:00:00,113385.0,111514,109077.21844929873,0.0,0.0,0.0
2015-08-07 21:00:00,114106.0,112217,109519.18340096963,0.0,0.0,0.0
2015-08-07 22:00:00,113613.0,112004,108822.10787814144,0.0,0.0,0.0
2015-08-07 23:00:00,110966.0,109640,105912.91583625789,0.0,0.0,0.0
2015-08-08 00:00:00,106941.0,105849,102165.00595519255,0.0,0.0,0.0
2015-08-08 01:00:00,104685.0,102295,99356.88804872498,0.0,0.0,0.0
2015-08-08 02:00:00,102904.0,100017,96604.78297822052,0.0,0.0,0.0
2015-08-08 03:00:00,96712.0,94157,89419.27109774723,0.0,0.0,0.0
2015-08-08 04:00:00,90267.0,86583,81805.75338159774,0.0,0.0,0.0
2015-08-08 05:00:00,85243.0,81546,75515.42338686391,0.0,0.0,0.0
2015-08-08 06:00:00,80946.0,76413,70336.03581973058,0.0,0.0,0.0
2015-08-08 07:00:00,77590.0,72997,67255.0606148372,0.0,0.0,0.0
2015-08-08 08:00:00,75462.0,70781,65342.46086983626,0.0,0.0,0.0
2015-08-08 09:00:00,74361.0,69756,65250.90785115166,0.0,0.0,0.0
2015-08-08 10:00:00,74673.0,70046,68125.95996567447,0.0,0.0,0.0
2015-08-08 11:00:00,75623.0,70852,72668.09390124235,0.0,0.0,0.0
2015-08-08 12:00:00,78220.0,74579,76458.75450335737,0.0,0.0,0.0
2015-08-08 13:00:00,83479.0,81045,80196.49135642697,0.0,0.0,0.0
2015-08-08 14:00:00,88096.0,87645,84090.65893688504,0.0,0.0,0.0
2015-08-08 15:00:00,93635.0,93567,88519.92620597994,0.0,0.0,0.0
2015-08-08 16:00:00,98619.0,98269,92627.39178280412,0.0,0.0,0.0
2015-08-08 17:00:00,102202.0,101869,95870.62717826094,0.0,0.0,0.0
2015-08-08 18:00:00,104785.0,104651,98610.00393149874,0.0,0.0,0.0
2015-08-08 19:00:00,106567.0,106831,100742.5345913685,0.0,0.0,0.0
2015-08-08 20:00:00,107825.0,108679,101815.10596988893,0.0,0.0,0.0
2015-08-08 21:00:00,108527.0,110035,102180.55988193967,0.0,0.0,0.0
2015-08-08 22:00:00,108215.0,110574,101443.36177235267,0.0,0.0,0.0
2015-08-08 23:00:00,106353.0,109001,98577.6210744738,0.0,0.0,0.0
2015-08-09 00:00:00,102558.0,105493,94985.99000314131,0.0,0.0,0.0
2015-08-09 01:00:00,100720.0,101888,92273.24664048699,0.0,0.0,0.0
2015-08-09 02:00:00,98958.0,99926,89587.8019296052,0.0,0.0,0.0
2015-08-09 03:00:00,93511.0,94388,82440.69858461003,0.0,0.0,0.0
2015-08-09 04:00:00,87927.0,87229,74852.07091829574,0.0,0.0,0.0
2015-08-09 05:00:00,82498.0,80437,68591.35879163137,0.0,0.0,0.0
2015-08-09 06:00:00,79340.0,75619,63427.72498392903,0.0,0.0,0.0
2015-08-09 07:00:00,76368.0,72274,60347.50113783449,0.0,0.0,0.0
2015-08-09 08:00:00,74159.0,69983,58438.20718120206,0.0,0.0,0.0
2015-08-09 09:00:00,72889.0,68768,58348.45294597242,0.0,0.0,0.0
2015-08-09 10:00:00,72696.0,68475,61224.26340797463,0.0,0.0,0.0
2015-08-09 11:00:00,73005.0,68351,65765.482798167,0.0,0.0,0.0
2015-08-09 12:00:00,74572.0,71094,69576.53155155251,0.0,0.0,0.0
2015-08-09 13:00:00,79498.0,77329,73332.73075229647,0.0,0.0,0.0
2015-08-09 14:00:00,84080.0,84244,77244.89295782793,0.0,0.0,0.0
2015-08-09 15:00:00,90238.0,90560,81710.48052102544,0.0,0.0,0.0
2015-08-09 16:00:00,95992.0,96053,85850.16600710695,0.0,0.0,0.0
