PJM,2015-07-03,83639.54166666667
SC,2015-07-03,3218.125
SOCO,2015-07-03,28953.541666666668
PACW,2015-07-03,2306.9166666666665
FPL,2015-07-03,16506.166666666668
IID,2015-07-03,634.8333333333334
PSCO,2015-07-03,5268.708333333333
PACE,2015-07-03,6985.166666666667
SCL,2015-07-03,1078.0
TEC,2015-07-03,2755.9583333333335
TPWR,2015-07-03,539.0416666666666
BPAT,2015-07-03,6413.916666666667
NYIS,2015-07-03,17825.583333333332
EEI,2015-07-03,0.0
SPA,2015-07-03,79.91666666666667
AEC,2015-07-03,608.0416666666666
PACE,2015-07-04,6732.291666666667
AVA,2015-07-04,1372.5
TIDC,2015-07-04,398.9166666666667
LGEE,2015-07-04,3654.4166666666665
SCEG,2015-07-04,2811.75
HST,2015-07-04,75.875
PGE,2015-07-04,2628.5833333333335
FPC,2015-07-04,6903.875
SPA,2015-07-04,92.58333333333333
TEPC,2015-07-04,1958.0
AEC,2015-07-04,604.0416666666666
CPLW,2015-07-04,476.6666666666667
PSEI,2015-07-04,3156.4583333333335
SOCO,2015-07-04,26464.833333333332
JEA,2015-07-04,1761.0
IID,2015-07-04,537.125
NSB,2015-07-04,63.958333333333336
FMPP,2015-07-04,2248.0416666666665
TPWR,2015-07-04,503.0416666666667
SRP,2015-07-04,4148.166666666667
AECI,2015-07-04,2238.875
GCPD,2015-07-04,688.5833333333334
PACW,2015-07-04,2081.2083333333335
CISO,2015-07-04,29242.833333333332
EPE,2015-07-04,1128.9166666666667
OVEC,2015-07-04,63.041666666666664
PSCO,2015-07-04,5369.75
FPL,2015-07-04,15543.125
TEC,2015-07-04,2697.6666666666665
NYIS,2015-07-04,16822.083333333332
CPLE,2015-07-04,7079.083333333333
PJM,2015-07-04,81597.08333333333
ERCO,2015-07-04,44418.75
EEI,2015-07-04,0.0
PNM,2015-07-04,1838.375
LDWP,2015-07-04,3277.7916666666665
ISNE,2015-07-04,12883.541666666666
CHPD,2015-07-04,467.0416666666667
DOPD,2015-07-04,204.83333333333334
AZPS,2015-07-04,4489.541666666667
WALC,2015-07-04,1147.9583333333333
TAL,2015-07-04,334.6666666666667
GVL,2015-07-04,229.58333333333334
DUK,2015-07-04,11064.625
SEC,2015-07-04,164.20833333333334
NEVP,2015-07-04,5714.041666666667
BPAT,2015-07-04,6227.666666666667
SWPP,2015-07-04,27801.208333333332
SCL,2015-07-04,1040.125
IPCO,2015-07-04,2892.9166666666665
NWMT,2015-07-04,1400.5
MISO,2015-07-04,71217.5
SC,2015-07-04,3320.0833333333335
WACM,2015-07-04,3038.1666666666665
BANC,2015-07-04,2512.6666666666665
TVA,2015-07-04,15830.5
PSEI,2015-07-05,2969.2916666666665
TPWR,2015-07-05,478.5833333333333
PACE,2015-07-05,6231.291666666667
TVA,2015-07-05,16004.875
TIDC,2015-07-05,354.2083333333333
AECI,2015-07-05,2368.0416666666665
CISO,2015-07-05,27291.958333333332
TEPC,2015-07-05,1829.3333333333333
BANC,2015-07-05,2317.7916666666665
ISNE,2015-07-05,12911.958333333334
OVEC,2015-07-05,64.41666666666667
SOCO,2015-07-05,24891.166666666668
LDWP,2015-07-05,2954.1666666666665
BPAT,2015-07-05,6080.0
CPLE,2015-07-05,7488.041666666667
PNM,2015-07-05,1754.2083333333333
PSCO,2015-07-05,5147.375
SRP,2015-07-05,4278.0
LGEE,2015-07-05,3620.4166666666665
GVL,2015-07-05,233.79166666666666
PJM,2015-07-05,82434.125
CPLW,2015-07-05,482.0833333333333
FPL,2015-07-05,16018.375
MISO,2015-07-05,72435.95833333333
FPC,2015-07-05,6763.125
WALC,2015-07-05,1096.2916666666667
PACW,2015-07-05,1969.2083333333333
DUK,2015-07-05,11321.166666666666
NWMT,2015-07-05,1295.875
IID,2015-07-05,458.2916666666667
ERCO,2015-07-05,44641.791666666664
SCEG,2015-07-05,2825.5833333333335
EPE,2015-07-05,1078.7916666666667
SPA,2015-07-05,65.08333333333333
WACM,2015-07-05,3015.2916666666665
SWPP,2015-07-05,28819.291666666668
CHPD,2015-07-05,452.625
FMPP,2015-07-05,2272.4583333333335
NYIS,2015-07-05,17094.208333333332
AVA,2015-07-05,1322.4166666666667
AZPS,2015-07-05,4508.416666666667
IPCO,2015-07-05,2632.4583333333335
GCPD,2015-07-05,662.5416666666666
NSB,2015-07-05,61.0
EEI,2015-07-05,0.0
NEVP,2015-07-05,5268.958333333333
JEA,2015-07-05,1584.5416666666667
HST,2015-07-05,79.0
TAL,2015-07-05,283.125
TEC,2015-07-05,2677.6666666666665
AEC,2015-07-05,478.9583333333333
SEC,2015-07-05,152.66666666666666
SCL,2015-07-05,996.375
SC,2015-07-05,3365.25
PGE,2015-07-05,2637.9583333333335
DOPD,2015-07-05,190.70833333333334
GCPD,2015-07-06,674.9166666666666
SWPP,2015-07-06,32412.5
WALC,2015-07-06,1056.1666666666667
BANC,2015-07-06,2256.75
CHPD,2015-07-06,454.4166666666667
PSEI,2015-07-06,3402.5833333333335
CPLW,2015-07-06,538.625
PNM,2015-07-06,1847.4166666666667
JEA,2015-07-06,1684.7083333333333
EPE,2015-07-06,1220.4583333333333
AECI,2015-07-06,2537.7916666666665
EEI,2015-07-06,0.0
SCL,2015-07-06,1118.3333333333333
SRP,2015-07-06,4086.625
AVA,2015-07-06,1343.7916666666667
TIDC,2015-07-06,364.2083333333333
AEC,2015-07-06,527.25
DOPD,2015-07-06,190.375
CPLE,2015-07-06,8094.416666666667
WACM,2015-07-06,2985.375
TEPC,2015-07-06,1814.875
CISO,2015-07-06,28479.625
PSCO,2015-07-06,5011.458333333333
SC,2015-07-06,3406.25
PACE,2015-07-06,6547.958333333333
NWMT,2015-07-06,1268.9583333333333
NYIS,2015-07-06,20693.083333333332
MISO,2015-07-06,83728.5
ISNE,2015-07-06,16070.208333333334
IPCO,2015-07-06,2550.75
NEVP,2015-07-06,5119.583333333333
DUK,2015-07-06,12939.666666666666
LDWP,2015-07-06,3227.4583333333335
NSB,2015-07-06,54.916666666666664
HST,2015-07-06,77.41666666666667
BPAT,2015-07-06,6280.125
FMPP,2015-07-06,2295.7083333333335
TAL,2015-07-06,321.0833333333333
PGE,2015-07-06,2844.4583333333335
AZPS,2015-07-06,4463.291666666667
PJM,2015-07-06,99804.79166666667
GVL,2015-07-06,240.95833333333334
TVA,2015-07-06,18633.0
SOCO,2015-07-06,28823.583333333332
FPL,2015-07-06,16210.5
TPWR,2015-07-06,526.25
IID,2015-07-06,453.7083333333333
TEC,2015-07-06,2652.3333333333335
OVEC,2015-07-06,72.91666666666667
SEC,2015-07-06,161.29166666666666
SPA,2015-07-06,75.66666666666667
SCEG,2015-07-06,3033.25
LGEE,2015-07-06,4376.833333333333
PACW,2015-07-06,2127.2083333333335
ERCO,2015-07-06,48477.958333333336
FPC,2015-07-06,6692.416666666667
SOCO,2015-07-07,32029.541666666668
PGE,2015-07-07,2784.75
EEI,2015-07-07,0.0
AECI,2015-07-07,2263.25
SPA,2015-07-07,88.04166666666667
AZPS,2015-07-07,4781.666666666667
FPC,2015-07-07,6690.791666666667
NSB,2015-07-07,51.916666666666664
PJM,2015-07-07,107322.29166666667
BANC,2015-07-07,2322.625
SCL,2015-07-07,1119.375
PACE,2015-07-07,6467.458333333333
ERCO,2015-07-07,48419.541666666664
SWPP,2015-07-07,28646.125
WALC,2015-07-07,1122.0
BPAT,2015-07-07,6334.083333333333
TIDC,2015-07-07,379.75
FPL,2015-07-07,15865.166666666666
HST,2015-07-07,72.5
PSCO,2015-07-07,4722.875
AEC,2015-07-07,618.875
SRP,2015-07-07,4612.375
LGEE,2015-07-07,4658.25
SC,2015-07-07,3617.4166666666665
EPE,2015-07-07,1287.9166666666667
TVA,2015-07-07,20785.125
LDWP,2015-07-07,3341.7083333333335
ISNE,2015-07-07,17410.791666666668
